0.873	20.879	55.023
0.873	20.623	55.010
0.873	20.843	55.022
0.873	20.879	55.047
0.873	20.875	55.050
0.873	20.875	55.058
0.873	20.868	55.071
0.873	20.875	55.078
0.872	20.877	55.084
0.872	20.875	55.090
0.871	20.874	55.099
0.871	20.876	55.111
0.871	20.883	55.118
0.871	20.580	55.110
0.870	20.686	55.125
0.870	20.879	55.143
0.870	20.878	55.147
0.869	20.877	55.151
0.869	20.875	55.161
0.869	20.873	55.168
0.868	20.873	55.171
0.868	20.877	55.179
0.867	20.874	55.186
0.867	20.876	55.193
0.867	20.876	55.200
0.867	20.875	55.201
0.866	20.874	55.207
0.866	20.866	55.211
0.865	20.875	55.220
0.865	20.891	55.224
0.864	20.866	55.227
0.863	20.876	55.232
0.863	20.880	55.241
0.862	20.875	55.242
0.861	20.875	55.248
0.860	20.868	55.255
0.860	20.880	55.256
0.859	20.875	55.261
0.859	20.869	55.263
0.858	20.872	55.271
0.858	20.873	55.274
0.857	20.880	55.277
0.856	20.875	55.283
0.856	20.775	55.285
0.855	20.876	55.289
0.855	20.872	55.296
0.854	20.871	55.297
0.854	20.878	55.299
0.853	20.877	55.302
0.853	20.874	55.305
0.852	20.874	55.308
0.852	20.868	55.311
0.852	20.872	55.317
0.851	20.866	55.318
0.851	20.858	55.319
0.851	20.867	55.322
0.850	20.859	55.323
0.850	20.863	55.326
0.849	20.856	55.330
0.849	20.855	55.334
0.848	20.855	55.335
0.848	20.856	55.339
0.847	20.844	55.339
0.847	20.846	55.343
0.846	20.844	55.348
0.845	20.842	55.350
0.845	20.837	55.354
0.844	20.834	55.352
0.844	20.834	55.353
0.844	20.834	55.356
0.843	20.820	55.356
0.843	20.824	55.359
0.843	20.829	55.356
0.843	20.827	55.365
0.842	20.826	55.364
0.842	20.820	55.366
0.841	20.820	55.369
0.840	20.814	55.367
0.840	20.809	55.371
0.839	20.809	55.369
0.839	20.804	55.372
0.838	20.810	55.377
0.837	20.807	55.373
0.836	20.804	55.376
0.836	20.802	55.380
0.835	20.799	55.379
0.835	20.789	55.385
0.834	20.796	55.381
0.834	20.791	55.385
0.834	20.780	55.385
