0.266	5.746	45.416
0.266	5.745	45.418
0.266	5.745	45.424
0.266	5.745	45.421
0.266	5.745	45.419
0.266	5.745	45.420
0.266	5.745	45.418
0.266	5.746	45.414
0.266	5.745	45.418
0.266	5.745	45.416
0.266	5.747	45.419
0.266	5.749	45.415
0.266	5.752	45.425
0.266	5.756	45.413
0.266	5.757	45.416
0.266	5.758	45.418
0.266	5.761	45.412
0.266	5.763	45.415
0.266	5.765	45.425
0.266	5.767	45.413
0.266	5.769	45.415
0.266	5.771	45.416
0.266	5.773	45.414
0.266	5.776	45.413
0.266	5.778	45.415
0.266	5.780	45.413
0.266	5.782	45.413
0.266	5.784	45.412
0.266	5.785	45.405
0.266	5.789	45.408
0.266	5.791	45.412
0.266	5.793	45.416
0.266	5.794	45.410
0.266	5.795	45.411
0.266	5.798	45.409
0.266	5.799	45.412
0.266	5.801	45.409
0.266	5.805	45.420
0.266	5.805	45.409
0.266	5.806	45.406
0.266	5.807	45.409
0.266	5.808	45.408
0.266	5.810	45.408
0.266	5.814	45.406
0.266	5.817	45.406
0.266	5.818	45.405
0.266	5.821	45.406
0.266	5.823	45.407
0.266	5.829	45.401
0.266	5.829	45.405
0.266	5.831	45.413
0.266	5.833	45.403
0.266	5.834	45.404
0.266	5.836	45.405
0.266	5.839	45.405
0.266	5.840	45.404
0.266	5.843	45.415
0.266	5.844	45.404
0.266	5.846	45.400
0.266	5.848	45.400
0.266	5.848	45.386
0.266	5.850	45.402
0.266	5.853	45.399
0.266	5.855	45.403
0.266	5.857	45.395
0.266	5.859	45.402
0.266	5.861	45.397
0.266	5.862	45.393
0.266	5.863	45.396
0.266	5.868	45.403
0.266	5.870	45.392
0.266	5.872	45.396
0.266	5.877	45.392
0.266	5.877	45.392
0.266	5.878	45.392
0.266	5.880	45.404
0.266	5.884	45.392
0.266	5.885	45.391
0.266	5.888	45.392
0.266	5.890	45.393
0.266	5.891	45.391
0.266	5.892	45.388
0.266	5.893	45.387
0.266	5.893	45.392
0.266	5.898	45.390
0.266	5.902	45.391
0.266	5.908	45.386
0.266	5.912	45.388
0.266	5.915	45.389
0.266	5.918	45.385
0.266	5.925	45.386
0.266	5.928	45.369
0.266	5.933	45.383
0.266	5.938	45.386
0.266	5.942	45.397
0.266	5.947	45.383
0.266	5.950	45.386
0.266	5.955	45.386
0.266	5.959	45.383
0.266	5.963	45.383
0.266	5.967	45.378
0.266	5.972	45.380
0.266	5.981	45.380
0.266	5.989	45.384
0.267	5.995	45.377
0.267	6.005	45.377
0.267	6.014	45.379
0.268	6.027	45.381
0.269	6.034	45.380
0.269	6.042	45.376
0.269	6.059	45.374
0.270	6.074	45.372
0.270	6.092	45.385
0.271	6.111	45.375
0.271	6.122	45.373
0.271	6.128	45.373
0.272	6.138	45.371
0.272	6.153	45.373
0.273	6.161	45.381
0.273	6.173	45.367
0.274	6.184	45.370
0.274	6.199	45.349
0.274	6.207	45.366
0.275	6.215	45.364
0.275	6.228	45.366
0.276	6.239	45.366
0.276	6.251	45.360
0.277	6.263	45.355
0.277	6.277	45.354
0.277	6.287	45.357
0.278	6.295	45.363
0.278	6.307	45.354
0.278	6.315	45.349
0.279	6.333	45.355
0.280	6.348	45.350
0.280	6.363	45.350
0.281	6.378	45.361
0.281	6.392	45.353
0.282	6.402	45.346
0.282	6.417	45.344
0.283	6.428	45.348
0.283	6.442	45.346
0.284	6.449	45.353
0.284	6.462	45.342
0.284	6.473	45.342
0.285	6.479	45.343
0.285	6.485	45.341
0.285	6.494	45.340
0.285	6.504	45.350
0.286	6.516	45.337
0.286	6.525	45.338
0.286	6.533	45.335
0.287	6.546	45.335
0.287	6.553	45.331
0.287	6.558	45.455
0.288	6.570	45.372
0.288	6.576	45.335
0.288	6.583	45.334
0.288	6.593	45.332
0.289	6.604	45.333
0.289	6.617	45.344
0.290	6.631	45.337
0.290	6.636	45.333
0.290	6.648	45.325
0.291	6.661	45.328
0.292	6.676	45.327
0.292	6.685	45.336
0.292	6.692	45.327
0.292	6.698	45.326
0.292	6.706	45.323
0.293	6.713	45.324
0.293	6.722	45.328
0.293	6.733	45.333
0.294	6.743	45.323
0.294	6.750	45.319
0.294	6.760	45.327
0.295	6.766	45.322
0.295	6.776	45.322
0.295	6.782	45.329
0.296	6.791	45.326
0.296	6.800	45.326
0.296	6.805	45.305
0.296	6.809	45.320
0.296	6.815	45.321
0.297	6.828	45.319
0.298	6.841	45.326
0.298	6.849	45.321
0.298	6.863	45.320
0.299	6.871	45.321
0.299	6.880	45.320
0.299	6.887	45.321
0.300	6.891	45.320
0.300	6.897	45.318
0.300	6.904	45.317
0.300	6.910	45.319
0.300	6.917	45.319
0.301	6.926	45.317
0.301	6.929	45.321
0.301	6.933	45.315
0.301	6.938	45.320
0.301	6.943	45.316
0.301	6.947	45.318
0.301	6.952	45.316
0.302	6.956	45.329
0.302	6.964	45.317
0.302	6.975	45.317
0.303	6.987	45.322
0.303	7.001	45.316
0.303	7.006	45.318
0.304	7.011	45.328
0.304	7.019	45.315
0.304	7.026	45.296
0.304	7.033	45.314
0.305	7.038	45.314
0.305	7.044	45.315
0.305	7.049	45.320
0.305	7.059	45.310
0.306	7.071	45.314
0.306	7.075	45.312
0.306	7.078	45.312
0.306	7.082	45.308
0.306	7.084	45.319
0.307	7.095	45.310
0.307	7.100	45.313
0.307	7.108	45.309
0.307	7.111	45.310
0.308	7.115	45.310
0.308	7.126	45.310
0.308	7.139	45.306
0.309	7.148	45.306
0.309	7.166	45.311
0.310	7.187	45.310
0.310	7.193	45.309
0.310	7.194	45.306
0.310	7.195	45.314
0.311	7.208	45.305
0.312	7.227	45.310
0.312	7.238	45.306
0.313	7.249	45.305
0.313	7.260	45.300
0.313	7.265	45.314
0.313	7.268	45.303
0.313	7.271	45.296
0.313	7.272	45.299
0.314	7.280	45.300
0.314	7.286	45.301
0.314	7.291	45.307
0.314	7.302	45.297
0.315	7.308	45.300
0.315	7.318	45.295
0.315	7.329	45.296
0.316	7.342	45.296
0.317	7.353	45.292
0.317	7.366	45.295
0.318	7.383	45.293
0.319	7.407	45.296
0.319	7.418	45.288
0.319	7.435	45.284
0.320	7.445	45.298
0.320	7.455	45.282
0.321	7.464	45.290
0.321	7.476	45.286
0.321	7.488	45.280
0.322	7.496	45.277
0.322	7.510	45.277
0.323	7.524	45.281
0.323	7.533	45.280
0.323	7.542	45.280
0.323	7.550	45.273
0.324	7.556	45.274
0.324	7.563	45.274
0.324	7.567	45.274
0.324	7.578	45.255
0.325	7.587	45.273
0.325	7.597	45.268
0.325	7.603	45.264
0.325	7.607	45.266
0.326	7.614	45.277
0.326	7.635	45.263
0.326	7.638	45.261
0.327	7.644	45.262
0.327	7.652	45.261
0.327	7.663	45.260
0.328	7.671	45.269
0.328	7.683	45.261
0.329	7.695	45.260
0.329	7.702	45.257
0.330	7.721	45.253
0.330	7.734	45.258
0.331	7.744	45.263
0.331	7.750	45.255
0.331	7.759	45.253
0.332	7.768	45.253
0.332	7.777	45.249
0.332	7.786	45.245
0.333	7.797	45.247
0.333	7.821	45.245
0.334	7.840	45.244
0.336	7.874	45.241
0.337	7.902	45.238
0.337	7.920	45.232
0.338	7.934	45.241
0.338	7.946	45.216
0.339	7.958	45.234
0.339	7.973	45.228
0.339	7.985	45.230
0.340	8.001	45.229
0.341	8.018	45.239
0.341	8.026	45.223
0.341	8.031	45.228
0.342	8.048	45.227
0.342	8.063	45.226
0.343	8.088	45.222
0.343	8.097	45.233
0.344	8.116	45.223
0.345	8.136	45.220
0.345	8.147	45.220
0.346	8.167	45.220
0.347	8.186	45.213
0.347	8.199	45.227
0.348	8.213	45.214
0.348	8.224	45.213
0.349	8.241	45.208
0.349	8.255	45.209
0.350	8.270	45.211
0.350	8.281	45.217
0.351	8.300	45.207
0.352	8.327	45.209
0.353	8.365	45.208
0.354	8.386	45.199
0.355	8.420	45.204
0.355	8.435	45.213
0.356	8.455	45.195
0.357	8.474	45.198
0.358	8.497	45.198
0.358	8.514	45.195
0.359	8.530	45.195
0.359	8.538	45.207
0.360	8.553	45.193
0.360	8.570	45.191
0.361	8.587	45.190
0.362	8.606	45.186
0.362	8.628	45.183
0.363	8.641	45.197
0.364	8.659	45.187
0.364	8.677	45.186
0.365	8.691	45.183
0.365	8.704	45.180
0.366	8.711	45.180
0.366	8.731	45.188
0.367	8.749	45.178
0.367	8.764	45.182
0.368	8.783	45.176
0.370	8.821	45.180
0.371	8.860	45.176
0.372	8.879	45.173
0.372	8.892	45.177
0.372	8.903	45.179
0.373	8.914	45.171
0.373	8.923	45.168
0.373	8.934	45.167
0.374	8.942	45.153
0.374	8.949	45.159
0.374	8.955	45.164
0.374	8.962	45.166
0.374	8.969	45.164
0.375	8.985	45.160
0.376	9.007	45.167
0.376	9.020	45.155
0.376	9.022	45.162
0.376	9.024	45.157
0.376	9.025	45.157
0.377	9.034	45.159
0.378	9.050	45.166
0.378	9.073	45.154
0.379	9.086	45.151
0.380	9.101	45.157
0.380	9.119	45.153
0.380	9.128	45.147
0.381	9.135	45.157
0.381	9.148	45.147
0.382	9.160	45.150
0.383	9.175	45.146
0.383	9.197	45.143
0.384	9.212	45.148
0.384	9.220	45.153
0.385	9.231	45.141
0.385	9.237	45.142
0.385	9.252	45.139
0.386	9.276	45.140
0.387	9.299	45.144
0.388	9.320	45.130
0.389	9.357	45.137
0.390	9.386	45.137
0.391	9.407	45.134
0.392	9.425	45.128
0.392	9.436	45.131
0.393	9.451	45.141
0.393	9.469	45.127
0.393	9.480	45.134
0.394	9.489	45.125
0.394	9.500	45.126
0.395	9.518	45.128
0.396	9.541	45.137
0.396	9.548	45.126
0.396	9.553	45.128
0.397	9.564	45.121
0.397	9.573	45.123
0.397	9.580	45.125
0.397	9.587	45.130
0.397	9.597	45.119
0.398	9.601	45.125
0.398	9.604	45.117
0.398	9.610	45.120
0.399	9.619	45.119
0.399	9.626	45.129
0.399	9.633	45.119
0.399	9.640	45.125
0.400	9.648	45.121
0.400	9.658	45.120
0.400	9.662	45.119
0.400	9.664	45.107
0.400	9.663	45.121
0.400	9.672	45.121
0.401	9.689	45.119
0.402	9.704	45.118
0.402	9.710	45.118
0.402	9.726	45.118
0.403	9.732	45.128
0.403	9.738	45.120
0.403	9.746	45.119
0.403	9.755	45.115
0.404	9.764	45.114
0.404	9.780	45.113
0.405	9.798	45.123
0.406	9.817	45.114
0.406	9.834	45.115
0.407	9.848	45.108
0.407	9.866	45.109
0.408	9.877	45.110
0.408	9.883	45.124
0.408	9.893	45.112
0.409	9.901	45.112
0.409	9.914	45.108
0.409	9.922	45.107
0.410	9.930	45.110
0.410	9.945	45.112
0.411	9.960	45.111
0.411	9.968	45.110
0.411	9.972	45.103
0.411	9.977	45.105
0.412	9.990	45.104
0.413	10.013	45.099
0.413	10.017	45.108
0.413	10.020	45.107
0.413	10.027	45.104
0.413	10.035	45.110
0.414	10.044	45.106
0.414	10.055	45.103
0.415	10.067	45.108
0.415	10.079	45.105
0.415	10.083	45.104
0.416	10.090	45.109
0.416	10.100	45.105
0.416	10.108	45.102
0.417	10.120	45.113
0.417	10.137	45.108
0.418	10.147	45.101
0.418	10.150	45.099
0.418	10.152	45.097
0.418	10.156	45.099
0.418	10.160	45.111
0.418	10.170	45.097
0.419	10.177	45.097
0.419	10.185	45.099
0.420	10.202	45.091
0.420	10.218	45.097
0.421	10.236	45.092
0.422	10.249	45.098
0.422	10.258	45.093
0.423	10.285	45.092
0.424	10.302	45.095
0.424	10.319	45.078
0.425	10.336	45.092
0.425	10.347	45.098
0.425	10.359	45.090
0.426	10.370	45.089
0.426	10.379	45.089
0.427	10.391	45.089
0.427	10.404	45.088
0.428	10.425	45.089
0.429	10.438	45.094
0.429	10.461	45.086
0.430	10.474	45.089
0.430	10.480	45.089
0.431	10.497	45.086
0.432	10.516	45.094
0.432	10.541	45.091
0.433	10.549	45.081
0.433	10.563	45.081
0.434	10.577	45.084
0.435	10.595	45.077
0.435	10.605	45.089
0.436	10.625	45.080
0.436	10.637	45.078
0.436	10.647	45.080
0.437	10.658	45.076
0.437	10.672	45.078
0.438	10.682	45.081
0.438	10.701	45.072
0.439	10.716	45.073
0.440	10.747	45.076
0.441	10.776	45.073
0.442	10.793	45.073
0.442	10.807	45.085
0.443	10.818	45.076
0.443	10.821	45.072
0.443	10.819	45.086
0.443	10.829	45.119
0.444	10.859	45.068
0.445	10.888	45.077
0.447	10.931	45.070
0.448	10.971	45.063
0.449	10.980	45.064
0.449	10.999	45.064
0.450	11.009	45.062
0.451	11.025	45.070
0.451	11.040	45.062
0.452	11.050	45.059
0.452	11.062	45.058
0.452	11.075	45.056
0.453	11.093	45.058
0.453	11.113	45.067
0.454	11.131	45.053
0.454	11.141	45.051
0.455	11.151	45.051
0.455	11.167	45.054
0.457	11.208	45.050
0.458	11.232	45.056
0.459	11.250	45.051
0.459	11.276	45.048
0.460	11.298	45.060
0.461	11.325	45.018
0.462	11.350	45.040
0.463	11.382	45.044
0.465	11.418	45.041
0.465	11.433	45.042
0.466	11.448	45.039
0.467	11.469	45.039
0.468	11.489	45.051
0.468	11.500	45.043
0.468	11.506	45.034
0.468	11.509	45.037
0.468	11.514	45.035
0.469	11.521	45.033
0.469	11.537	45.035
0.469	11.551	45.038
0.470	11.564	45.035
0.470	11.575	45.035
0.471	11.589	45.030
0.471	11.599	45.036
0.472	11.614	45.036
0.472	11.626	45.043
0.473	11.653	45.030
0.474	11.673	45.034
0.474	11.679	45.033
0.475	11.699	45.033
0.476	11.728	45.029
0.477	11.748	45.042
0.478	11.775	45.028
0.478	11.798	45.032
0.479	11.807	45.031
0.479	11.822	45.023
0.480	11.829	45.030
0.480	11.838	45.038
0.480	11.851	45.027
0.481	11.860	45.025
0.481	11.866	45.029
0.481	11.872	45.028
0.481	11.885	45.028
0.482	11.898	45.040
0.482	11.910	45.026
0.483	11.925	45.023
0.484	11.942	45.027
0.484	11.949	45.032
0.484	11.956	45.024
0.485	11.963	45.036
0.485	11.987	45.027
0.486	12.001	45.026
0.486	12.014	45.027
0.487	12.026	45.024
0.487	12.035	45.027
0.488	12.043	45.036
0.488	12.061	45.024
0.488	12.071	45.025
0.489	12.084	45.026
0.489	12.089	45.025
0.489	12.099	45.027
0.490	12.120	45.023
0.491	12.140	45.027
0.492	12.162	45.019
0.493	12.186	45.021
0.493	12.208	45.009
0.494	12.227	45.023
0.495	12.246	45.023
0.495	12.256	45.028
0.496	12.264	45.026
0.496	12.272	45.022
0.496	12.282	45.023
0.497	12.303	45.023
0.498	12.325	45.021
0.498	12.334	45.028
0.498	12.339	45.021
0.498	12.339	45.023
0.498	12.342	45.019
0.498	12.346	45.022
0.499	12.360	45.019
0.500	12.380	45.025
0.500	12.390	45.020
0.501	12.397	45.023
0.501	12.411	45.025
0.501	12.421	45.024
0.502	12.429	45.026
0.502	12.436	45.041
0.502	12.444	45.021
0.502	12.446	45.024
0.502	12.450	45.024
0.502	12.455	45.022
0.503	12.460	45.028
0.503	12.465	45.033
0.503	12.476	45.023
0.504	12.492	45.024
0.504	12.500	45.022
0.505	12.514	45.017
0.505	12.526	45.015
0.505	12.536	45.018
0.506	12.548	45.023
0.507	12.571	45.017
0.507	12.588	45.018
0.508	12.596	45.018
0.509	12.619	45.023
0.509	12.640	45.021
0.510	12.651	45.030
0.510	12.674	45.017
0.511	12.689	45.017
0.512	12.704	45.015
0.512	12.721	45.021
0.513	12.735	45.021
0.513	12.744	45.028
0.514	12.761	45.015
0.514	12.780	45.016
0.515	12.793	45.015
0.515	12.803	45.020
0.516	12.816	45.018
0.516	12.823	45.019
0.516	12.834	45.014
0.517	12.843	45.017
0.518	12.864	45.018
0.519	12.898	45.016
0.520	12.932	45.019
0.521	12.950	45.014
0.522	12.956	45.020
0.522	12.966	45.018
0.522	12.987	45.010
0.522	12.995	45.008
0.523	13.011	45.016
0.524	13.043	45.014
0.525	13.055	45.017
0.525	13.059	45.016
0.525	13.075	45.016
0.526	13.107	45.013
0.528	13.137	45.017
0.528	13.150	45.014
0.528	13.162	45.027
0.529	13.179	45.014
0.529	13.186	45.015
0.530	13.201	45.013
0.530	13.216	45.016
0.531	13.234	45.017
0.532	13.249	45.022
0.532	13.265	45.014
0.533	13.289	45.012
0.534	13.307	45.007
0.534	13.315	45.009
0.534	13.318	45.005
0.534	13.320	45.006
0.534	13.325	45.013
0.535	13.345	45.006
0.536	13.361	45.007
0.536	13.375	45.011
0.536	13.382	45.006
0.537	13.390	45.008
0.537	13.399	45.007
0.537	13.411	45.006
0.538	13.423	44.988
0.538	13.426	45.007
0.538	13.430	45.005
0.538	13.434	45.007
0.538	13.435	45.018
0.539	13.443	45.003
0.539	13.450	45.007
0.539	13.456	45.005
0.539	13.464	45.003
