0.266	5.745	25.831
0.266	5.745	25.824
0.266	5.745	25.823
0.266	5.745	25.821
0.266	5.745	25.840
0.266	5.745	25.824
0.266	5.746	25.824
0.266	5.746	25.820
0.266	5.746	25.820
0.266	5.746	25.821
0.266	5.745	25.821
0.266	5.745	25.825
0.266	5.745	25.818
0.266	5.746	25.826
0.266	5.745	25.819
0.266	5.745	25.819
0.266	5.745	25.820
0.266	5.745	25.835
0.266	5.745	25.822
0.266	5.745	25.821
0.266	5.746	25.812
0.266	5.745	25.820
0.266	5.746	25.815
0.266	5.746	25.830
0.266	5.745	25.818
0.266	5.745	25.818
0.266	5.746	25.822
0.266	5.749	25.818
0.266	5.755	25.812
0.266	5.756	25.787
0.266	5.759	25.818
0.266	5.760	25.813
0.266	5.761	25.814
0.266	5.764	25.816
0.266	5.766	25.815
0.266	5.768	25.816
0.266	5.769	25.836
0.266	5.771	25.814
0.266	5.774	25.818
0.266	5.776	25.813
0.266	5.779	25.815
0.266	5.781	25.808
0.266	5.782	25.811
0.266	5.784	25.821
0.266	5.788	25.809
0.266	5.791	25.808
0.266	5.793	25.806
0.266	5.793	25.814
0.266	5.794	25.812
0.266	5.795	25.831
0.266	5.797	25.807
0.266	5.798	25.815
0.266	5.799	25.811
0.266	5.801	25.812
0.266	5.803	25.807
0.266	5.803	25.808
0.266	5.805	25.809
0.266	5.806	25.807
0.266	5.807	25.802
0.266	5.809	25.801
0.266	5.810	25.786
0.266	5.810	25.809
0.266	5.814	25.811
0.266	5.815	25.803
0.266	5.817	25.807
0.266	5.819	25.801
0.267	5.818	25.989
0.266	5.821	25.800
0.266	5.822	25.826
0.266	5.824	25.801
0.266	5.825	25.804
0.266	5.826	25.802
0.266	5.828	25.804
0.266	5.829	25.806
0.266	5.830	25.802
0.266	5.832	25.800
0.266	5.835	25.799
0.266	5.838	25.799
0.266	5.840	25.800
0.266	5.841	25.801
0.266	5.843	25.795
0.266	5.847	25.814
0.266	5.848	25.795
0.266	5.851	25.794
0.266	5.853	25.797
0.266	5.854	25.796
0.266	5.856	25.797
0.266	5.860	25.808
0.266	5.862	25.792
0.266	5.864	25.794
0.266	5.865	25.790
0.266	5.868	25.811
0.266	5.871	25.785
0.266	5.873	25.795
0.266	5.875	25.794
0.266	5.877	25.792
0.266	5.878	25.789
0.266	5.879	25.788
0.266	5.880	25.791
0.266	5.882	25.800
0.266	5.884	25.794
0.266	5.885	25.790
0.266	5.886	25.791
0.266	5.887	25.795
0.266	5.890	25.788
0.266	5.891	25.787
0.266	5.891	25.806
0.266	5.892	25.788
0.266	5.893	25.786
0.267	5.894	25.790
0.267	5.894	25.787
0.267	5.897	25.785
0.267	5.898	25.807
0.267	5.899	25.786
0.267	5.899	25.791
0.267	5.901	25.787
0.268	5.903	25.790
0.268	5.906	25.783
0.269	5.907	25.788
0.269	5.910	25.784
0.269	5.912	25.787
0.270	5.915	25.783
0.270	5.916	25.786
0.270	5.917	25.788
0.271	5.921	25.783
0.271	5.923	25.783
0.271	5.927	25.789
0.272	5.928	25.783
0.272	5.930	25.784
0.272	5.934	25.784
0.273	5.938	25.787
0.273	5.940	25.804
0.274	5.944	25.790
0.274	5.947	25.785
0.274	5.950	25.780
0.275	5.953	25.780
0.275	5.958	25.781
0.275	5.959	25.805
0.275	5.961	25.781
0.276	5.963	25.784
0.276	5.967	25.780
0.277	5.970	25.780
0.277	5.972	25.784
0.277	5.976	25.790
0.277	5.977	25.782
0.277	5.978	25.778
0.278	5.981	25.775
0.278	5.985	25.778
0.278	5.988	25.781
0.278	5.989	25.781
0.279	5.996	25.778
0.279	6.004	25.780
0.280	6.013	25.778
0.280	6.018	25.749
0.280	6.021	25.780
0.280	6.025	25.769
0.281	6.031	25.785
0.281	6.036	25.776
0.281	6.040	25.771
0.281	6.044	25.775
0.282	6.050	25.782
0.282	6.058	25.774
0.282	6.070	25.780
0.283	6.084	25.774
0.283	6.095	25.778
0.283	6.099	25.774
0.283	6.107	25.773
0.284	6.115	25.769
0.284	6.131	25.781
0.285	6.145	25.771
0.285	6.155	25.775
0.286	6.165	25.767
0.287	6.180	25.768
0.287	6.202	25.767
0.287	6.209	25.766
0.288	6.216	25.771
0.288	6.226	25.765
0.288	6.232	25.764
0.289	6.238	25.767
0.289	6.253	25.755
0.290	6.263	25.760
0.290	6.267	25.755
0.290	6.277	25.756
0.291	6.290	25.728
0.291	6.302	25.760
0.292	6.314	25.754
