3000	141
2980	140
2960	138
2940	134
2920	137
2900	131
2880	134
2860	130
2840	127
2820	135
2800	127
2780	135
2760	131
2740	138
2720	138
2700	139
2680	143
2660	141
2640	147
2620	142
2600	146
2580	143
2560	141
2540	143
2520	139
2500	135
2480	132
2460	130
2440	130
2420	131
2400	135
2380	138
2360	141
2340	145
2320	147
2300	151
2280	153
2260	156
2240	159
2220	161
2200	165
2180	165
2160	165
2140	163
2120	159
2100	153
2080	147
2060	141
2040	135
2020	134
2000	134
1980	137
1960	142
1940	147
1920	152
1900	158
1880	165
1860	171
1840	175
1820	180
1800	185
1780	189
1760	191
1740	190
1720	187
1700	179
1680	171
1660	159
1640	150
1620	141
1600	135
1580	131
1560	133
1540	137
1520	143
1500	153
1480	163
1460	173
1440	183
1420	191
1400	201
1380	209
1360	215
1340	221
1320	223
1300	221
1280	217
1260	209
1240	199
1220	191
1200	183
1180	178
1160	177
1140	179
1120	186
1100	195
1080	207
1060	221
1040	235
1020	247
1000	261
980	277
960	289
940	298
920	303
900	307
880	307
860	305
840	301
820	297
800	291
780	287
760	281
740	275
720	270
700	267
680	267
660	271
640	281
620	293
600	308
580	325
560	342
540	359
520	373
500	387
480	398
460	407
440	414
420	419
400	425
380	429
360	431
340	435
320	439
300	443
280	447
260	451
240	455
220	461
200	467
180	475
160	485
140	493
120	503
100	511
80	519
60	524
40	529
20	532
0	532
-20	531
-40	530
-60	530
-80	529
-100	522
-120	518
-140	511
-160	503
-180	495
-200	486
-220	476
-240	466
-260	457
-280	450
-300	443
-320	435
-340	433
-360	431
-380	427
-400	429
-420	428
-440	424
-460	423
-480	421
-500	413
-520	407
-540	399
-560	388
-580	375
-600	365
-620	347
-640	326
-660	309
-680	287
-700	268
-720	261
-740	255
-760	255
-780	265
-800	277
-820	291
-840	299
-860	309
-880	319
-900	325
-920	327
-940	333
-960	330
-980	324
-1000	321
-1020	311
-1040	298
-1060	284
-1080	263
-1100	247
-1120	223
-1140	213
-1160	199
-1180	199
-1200	204
-1220	211
-1240	227
-1260	235
-1280	251
-1300	261
-1320	273
-1340	281
-1360	285
-1380	291
-1400	287
-1420	289
-1440	281
-1460	274
-1480	263
-1500	245
-1520	231
-1540	207
-1560	195
-1580	175
-1600	165
-1620	158
-1640	153
-1660	159
-1680	159
-1700	175
-1720	181
-1740	190
-1760	198
-1780	201
-1800	209
-1820	207
-1840	211
-1860	205
-1880	201
-1900	194
-1920	182
-1940	177
-1960	162
-1980	158
-2000	148
-2020	146
-2040	146
-2060	143
-2080	153
-2100	153
-2120	165
-2140	169
-2160	177
-2180	183
-2200	185
-2220	191
-2240	187
-2260	191
-2280	185
-2300	183
-2320	177
-2340	169
-2360	166
-2380	155
-2400	155
-2420	147
-2440	149
-2460	149
-2480	147
-2500	154
-2520	153
-2540	162
-2560	162
-2580	167
-2600	171
-2620	171
-2640	177
-2660	174
-2680	179
-2700	174
-2720	175
-2740	173
-2760	169
-2780	169
-2800	163
-2820	166
-2840	159
-2860	159
-2880	158
-2900	155
-2920	159
-2940	154
-2960	159
-2980	157
